HeaderID,ProjectName,OngoingInitiation,DiscontinuedDate,CompletionDate,ActualProjectCost,FundingSource,ProjectDescriptionText,NonPointProject,PointProject,ProjectLatitude,ProjectLongitude
258,Brooker Creek Headwaters - Land Acquisition,0,0,0,"$4,710,473.00",NA,future use - medium density residential,0,0,28.012172,-82.609611
257,Brooker Creek Buffer Preserve - Land Acquisition,0,0,0,"$1,406,840.00",NA,future use - single family residential; no reduction - Misty,0,0,27.86714745,-82.35780285
251,Reviewing flow and salinity conditions on Alafia and Little Manatee rivers,0,0,0,"$2,000,000.00",Funding for the next 5 years,EPCHC continues its participation in the SWFWMD rulemaking process as a commenting party.,0,0,27.86714745,-82.35780285
250,Monitor seagrass recovery in Cockroach Bay,0,0,0,"$3,000.00",NA,Year 2000 Update: EPC has been monitoring seagrass beds in Tampa Bay at selected transects for the last two years and is planning to continue this effort indefinitely.,0,0,27.662673,-82.215645
249,Expand habitat mapping and monitoring,0,0,0,NA,NA,EPCHC continues to cooperate in the seagrass monitoring program and participate in the Southwest Florida Seagrass Working Group.,0,0,27.86714745,-82.35780285
248,Improve compliance and enforcement of wetland permits,0,0,0,NA,NA,EPC regulates wetlands through a permitting process as outlined in the rules of the commission.,0,0,27.86714745,-82.35780285
247,Encourage waterfront homeowners to enhance shorelines and limit runoff,0,0,0,NA,NA,EPCHC routinely reviews all dredge and fill applications in Hillsborough County that might affect shoreline characteristics.,0,0,27.86714745,-82.35780285
246,Assist with mapping hard bottom areas,0,0,0,NA,NA,"EPCHC staff continues to support mapping of hard bottom areas and has, along with the Terra Ceia Aquatic Preserve Manager, worked to raise awareness about the shortage of available data related to hard-bottom communities.",0,0,27.79,-82.442
245,Restrict impacts to hard bottoms,0,0,0,NA,NA,EPCHC administers an Artificial Reef program that has created 8 permitted reefs within Tampa Bay.,0,0,27.86714745,-82.35780285
244,Reduce propeller scarring,0,0,0,"$300,000.00",NA,"Through the Pollution Recovery Fund (PRF) and Gardinier Settlement Trust Fund (GSTF), EPCHC has continued to provide grants for seagrass monitoring and restoration, primarily in and near Cockroach Bay.",0,0,27.86714745,-82.35780285
243,Implement mitigation criteria for Tampa Bay,0,0,0,NA,NA,"Through the TBEP, EPCHC also participates in the Federal Mitigation Action Plan (MAP) program, which is currently developing watershed-based mitigation methods.",0,0,27.86714745,-82.35780285
242,Habitat Master Plan for Tampa Bay committee member,0,0,0,NA,NA,"EPCHC's Wetland Division will help process any permits as expeditiously as possible in order to facilitate the objectives of this action plan. Year 2000 Update: No revisions, EPC's commitment is ongoing. 2003 update: attached description file",0,0,27.86714745,-82.35780285
241,Establish water quality standards for saltwater beaches,0,0,0,NA,NA,"EPCHC and DOH are currently drafting an updated memorandum of understanding (MOU) defining the agenciesÃ¢â‚¬â„¢ responsibilities on issues of mutual interest, including water quality at public swimming beaches.",0,0,27.86714745,-82.35780285
240,Continue support of FY&N and similar pollution prevention initiatiaves,0,0,0,NA,NA,NA,0,0,27.86714745,-82.35780285
239,Reduce pollution from recreational boaters,0,0,0,NA,NA,Bayside Marina was designated by FDEP as Hillsborough CountyÃ¢â‚¬â„¢s first Ã¢â‚¬Å“Clean MarinaÃ¢â‚¬Âù in 2005.,0,0,27.86714745,-82.35780285
238,Improve opportunities for hazardous waste disposal,0,0,0,"$330,000.00",NA,"EPCHC SQG program performed 6,203 on-site inspections, mailed out 98,000 notifications to affected businesses and distributed 17,500 pieces of literature",0,0,27.86714745,-82.35780285
237,Address hot spots of toxic contamination,0,0,0,"$200,000.00",NA,During  2005 EPCHC also plans to work with the Tampa Port Authority to conduct sediment quality monitoring in specific areas under TPA jurisdiction.,0,0,27.86714745,-82.35780285
236,Expand central sewer to areas currently served by septic systems,0,0,0,NA,NA,The EPCHC water quality monitoring program provides bacteriological data that may be helpful in identifying areas where sanitary nuisances are being caused by poorly-functioning septic systems.,0,0,27.86714745,-82.35780285
235,Require standardized monitoring of wastewater discharges,0,0,0,NA,NA,EPCHC is building its own duplicate database.,0,0,27.86714745,-82.35780285
234,Expand the use of reclaimed where it benefits the bay,0,0,0,NA,NA,EPCHC is currently a participant with DEP and others in team permitting for some projects that have the potential for considering reuse of water.,0,0,27.86714745,-82.35780285
232,Agreement with TECO resulting in N0x emissions; Gannon and Big Bend plants,0,0,0,NA,NA,2003 update: attached text description,0,0,27.86714745,-82.35780285
231,Continue Atmospheric Deposition Studies,0,0,0,NA,NA,2003 update: text description,0,0,27.86714745,-82.35780285
230,NA,0,2005,0,NA,NA,EPCHCÃ¢â‚¬â„¢s benthic and water quality monitoring programs may indirectly help evaluate the success of this action plan.,0,0,27.86714745,-82.35780285
229,NA,0,2005,0,NA,NA,EPCHC's benthic and water quality monitoring programs may indirectly help evaluate the success of this action plan.,0,0,27.86714745,-82.35780285
228,Encourage BMP's on farms,0,0,0,NA,"University of Florida, State of Florida, Hills. Co.",EPC will continue to work with BMPs for dairies. and other agricultural operations through its industrial waste management functions,0,0,27.86714745,-82.35780285
227,East Bay Industries - Monitoring,0,0,0,"$4,000.00",NA,NA,0,0,27.86714745,-82.35780285
226,Enforce timely completion of consent orders,0,0,0,NA,NA,NA,0,0,27.86714745,-82.35780285
225,NA,0,2005,0,NA,NA,EPCHCÃ¢â‚¬â„¢s benthic and water quality monitoring programs may help evaluate the success of this action plan.,0,0,27.86714745,-82.35780285
224,NA,0,0,0,NA,NA,EPCHCÃ¢â‚¬â„¢s benthic and water quality monitoring programs may help evaluate the success of this action plan.,0,0,27.86714745,-82.35780285
223,NA,0,0,0,NA,NA,EPCHCÃ¢â‚¬â„¢s benthic and water quality monitoring programs may help evaluate the success of this action plan.,0,0,27.86714745,-82.35780285
222,NA,0,2005,0,NA,NA,EPCHCÃ¢â‚¬â„¢s benthic and water quality monitoring programs may help evaluate the success of this action plan. Year 2000 Update: Hillsborough County  government has adapted an integrated pest management program for its facilities.,0,0,27.86714745,-82.35780285
221,BMP's for businesses,0,0,0,"$400,000.00",NA,SQG program continues through 2005- see ID# 137,0,0,27.86714745,-82.35780285
219,atmospheric deposition technical assistance,1998,0,0,"$42,000.00",NA,"EPA will continue to provide technical assistance to TBEP, and will provide technical assistance and/or future commitments identified and agreed to in the atmospheric deposition action plan.",0,0,27.79,-82.442
218,Impacts of Power Plant entrainment - New Standards to Reduce Entrainment,0,0,0,NA,NA,"Impacts of Power Plant entrainment- 2003 update: ALSO A WEB LINK TO THIS REPORT
URL: http://www.epa.gov/waterscience/316b/devdoc/.  New standards to reduce entrainment to take effect 2004.",0,0,27.79,-82.442
217,Manatee protection,0,0,0,NA,NA,The City of Clearwater has posted manatee protection zones and citizen education displays at selected marinas. Year 2000 Update: Ongoing. 2003 update: City does not provide any enforcement.,0,0,27.86714745,-82.35780285
216,On-water enforcement,0,0,0,NA,NA,"2003 update-'City will support, but does not provide enforcement'.",0,0,27.86714745,-82.35780285
215,Environmental Permitting improvements,0,0,0,NA,NA,The City has reorganized the Public Works Department to provide better service delivery and improved compliance related to environmental permitting,0,0,27.86714745,-82.35780285
214,Support mitigation criteria for Tampa Bay,0,0,0,NA,NA,The City of Clearwater will continue to support the TBEPÃ¢â‚¬â„¢s efforts to establish mitigation criteria for Tampa Bay and to identify potential priority sites for investigation.,0,0,27.86714745,-82.35780285
212,Maintain pump-out facilities,0,0,0,NA,NA,constructed and will continue to maintain sewage pump-out facilities at its Marina. 2003 Update: outside watershed.,0,0,27.86714745,-82.35780285
211,Support Healthy Beaches project,0,0,0,NA,NA,"will take part in a committee to review standards, parameters and sampling techniques. 2003 update - no changes made",0,0,27.86714745,-82.35780285
210,Sewer System Evaluation Study and Self Audit Program,0,0,0,"$2,800,000.00",NULL,"Capital improvement plan to improve its 
wastewater collection system by reducing 
infiltration of water into the system for Phase 
1.",1,1,27.86714745,-82.35780285
209,Promote IPM,0,0,0,NA,NA,no further action is recommended at this time. 2003 update - no changes made,0,0,27.86714745,-82.35780285
208,Promote P2,0,0,0,NA,NA,"The City of Clearwater, although having no marinas in Tampa Bay, will promote the P2 program for the City Marina through the use of uniform procedures for materials management. 2003 update-no changes",0,0,27.86714745,-82.35780285
207,Amnesty days for hazardous materials,0,0,0,NA,NA,continues to promote an amnesty day for the handling and disposal of hazardous materials for small business and residential hazardous materials. 2003 update-no changes,0,0,27.86714745,-82.35780285
206,NA,0,0,0,NA,NA,The City of Clearwater will support TBEP in assessing sediment contamination clean up and monitoring sediment chemistry and benthic communities in the bay.  Year 2000 Update: ongoing. 2003 update-no changes,0,0,27.86714745,-82.35780285
205,Revise HRS rules to incorporate environmental performance or design standards for septic systems,0,0,0,NA,NA,This action will be revisited following the Healthy Beaches Tampa Bay project,0,0,27.86714745,-82.35780285
204,Standardized discharge monitoring reports,0,0,0,NA,NA,The City of Clearwater continues to work with FDP to implement reporting requirements under existing facility operations permits.  Year 2000 Update: Ongoing. 2003 update 'done',0,0,27.86714745,-82.35780285
203,Expansion of central sewer collection,2001,0,0,NA,NULL,"The City of Clearwater continues to implement 
a program for the expansion of central sewer 
collection. Feasibility study scheduled for 
2001. 2003 update - project done. Feasibility 
study update in 2010. The complete build-out 
of this project wil",1,1,27.86714745,-82.35780285
202,City-wide plan for its reclaimed water,0,0,0,NA,NA,Redirection of effluent currently discharging to Tampa Bay scheduled for 2001- 2005. 2003 update - project done.,0,0,27.86714745,-82.35780285
201,Green Light Program literature distribution,0,0,0,NA,NA,No Green Light Program literature has been received to disseminate by the City. 2003 update - 'not doing',0,0,27.86714745,-82.35780285
200,Continue atmospheric deposition studies,0,0,0,NA,NA,"continue to coordinate the ongoing research activities addressing atmospheric deposition in Tampa Bay and its watershed, including eight separate but related projects.",0,0,27.86714745,-82.35780285
199,Brownfields Development,0,2004,0,NA,NA,"The CityÃ¢â‚¬â„¢s Brownfields project covers 1,842 acres within the downtown core and approximately 100 potential contamination sites. 2003 update-'does not affect Tampa Bay'",0,0,27.86714745,-82.35780285
198,Encourage alternative stormwater treatment methods,0,0,0,NA,NULL,"Encourages alternative stormwater treatment methods, such as in-line stormwater retrofit structures for the removal of floating trash and organic debris, and regional stormwater facilities which employ Ã¢â‚¬Ëœtreatment trainÃ¢â‚¬â„¢ designs",1,1,27.662673,-82.215645
197,Land Development Code,0,0,0,NA,NA,Allows the use of turf block and grass parking on church and recreational facilities when approved by Planning and Development Services. Land Development Code implemented in 1999.,0,0,27.662673,-82.215645
196,Promote use of BMP's on City-owned facilities,0,0,0,NA,NULL,NULL,1,1,27.662673,-82.215645
195,Assist business with implementation of BMP's,0,0,0,NA,NULL,NULL,1,1,28.012172,-82.609611
194,Continue support for FY&N,0,0,0,NA,NULL,"Will continue to seek opportunities to promote 
FY&N concepts through public education, 
including brochures and handout information, 
promotion of the program during routine site 
visits and public interaction",1,1,27.662673,-82.215645
192,Tampa Bay Dredging and Dredged Material Management Committee,0,0,0,NA,"TBEP, Tampa Port. Costs unknown","The project will result in a Baywide Plan which will incorporate all existing plans, plus beneficial uses and a status of all known placements sites including capacity and known or foreseeable constraints.",0,0,27.86714745,-82.35780285
190,Increase On-Water Enforcement,0,0,0,NA,NA,"A request for information on the use of saltwater fishing license revenues and funding levels for law enforcement was sent in early 2000, and the response will be published in the next State of Tampa Bay Report.",0,0,27.86714745,-82.35780285
188,Hard Bottom Habitat Workshop,0,0,0,"$2,000.00","FDEP,TBEP",Preliminary discussions have been held with the FDEPÃ¢â‚¬â„¢s Aquatic and Buffer Preserves staff about a joint workshop.,0,0,27.86714745,-82.35780285
185,Distribution of Clean Marinas literature,0,0,0,NA,Undetermined,The Council will distribute information to those marinas that expressed interest in installing pump-out facilities and information about the Clean Marinas program,0,0,27.86714745,-82.35780285
184,Monitoring water quality at popular beaches,0,0,0,"$6,000.00",Unidentified at this time.,"TBRPC/ABM production of a daily/weekly update of water quality conditions at popular beaches will begin, dependent upon funding, following completion of the study.",0,0,27.86714745,-82.35780285
183,Safety walk-throughs,0,0,0,NA,NA,"This issue is no longer in the FDOTÃ¢â‚¬â„¢s NPDES permit, and FDOT is no longer funding this sort of activity.",0,0,27.86714745,-82.35780285
182,Identification of Pest Management Practices,0,0,0,NA,NA,"TBRPC/ABM will survey land managers in 1999 to identify pest management practices on public lands and private agricultural interests throughout the Tampa Bay watershed, including road rights-of-way",0,0,27.86714745,-82.35780285
181,Future of the Region Conference on Urban Development and Redevelopment,0,0,0,NA,Potentially the Florida Dept. of Community Affairs,The Tampa Bay Regional Planning Council/ABM plans to conduct a Future of the Region Conference on Urban Development and Redevelopment.,0,0,27.86714745,-82.35780285
180,NA,0,0,0,NA,NA,The City of Tampa will participate in any committees once they have been formed.,0,0,27.86714745,-82.35780285
179,NA,0,0,0,NA,NA,The City of Tampa and the City of Clearwater will participate in the management committee once it is formed.  Year 2000 Update:City is participating in the management committee.,0,0,27.86714745,-82.35780285
178,NA,0,0,0,NA,NA,NA,0,0,27.86714745,-82.35780285
177,City of Tampa Manatee Protection Patrol,0,0,0,NA,NA,"The City of Tampa Marine Patrol unit consists of 6 sworn officers and a Sergeant who patrol the waterways of the City 7 days a week, primarily during the prime boating hours of the day.",0,0,27.86714745,-82.35780285
176,Establish and maintain minimum seasonal freshwater flows downstream of dams,0,0,0,NA,NA,2003 update- City and SWFWMD have cooperated in data collections and are in the process of analyzing the data.,0,0,27.86714745,-82.35780285
175,NA,0,0,0,NA,NA,The City of Tampa has taken the lead in developing the seagrass monitoring procedures and will continue to cooperate in the Baywide Monitoring Report and the Database. Year 2000 Update: No change.,0,0,27.86714745,-82.35780285
174,Encourage waterfront residents to enhance shorelines and limit runoff from yards,0,0,0,NA,NA,The City of Tampa will continue to distribute information provided by the TBEP and others. Year 2000 Update: None.,0,0,27.79,-82.442
173,NA,0,0,0,NA,NA,NA,0,0,27.86714745,-82.35780285
172,Upland Habitat Ordinance,0,0,0,NA,NA,2003 update-attached document,0,0,28.019236,-82.21548
171,NA,0,0,0,NA,NA,NA,0,0,27.86714745,-82.35780285
168,NA,0,0,0,NA,NA,Year 2000 Update: The Dept. of Sanitary Sewers Maintenance section maintains overflows from line blockages. This section maintains these lines on an as needed basis.,0,0,27.86714745,-82.35780285
167,NA,0,0,0,NA,NA,NA,0,0,27.86714745,-82.35780285
166,Household Hazardous Waste Collection Program,0,0,0,"$60,000.00",operating budget,2003 update - City holds 2 household hazardous waste collection events per year.,0,0,27.79,-82.442
164,NA,0,0,0,NA,NA,"The City of Tampa will assist in sediment chemistry monitoring as needed and feasible, and continue to assist in reviewing the benthic monitoring program. Year 2000 Update: No change.",0,0,27.86714745,-82.35780285
163,NA,0,0,0,NA,NA,NA,0,0,27.86714745,-82.35780285
162,NA,0,0,0,NA,NA,NA,0,0,27.86714745,-82.35780285
161,Expand Central Sewer Service to areas served by septic systems,0,0,0,NA,NA,The City of Tampa has enacted an ordinance to require utilization of central sewer for new development where central sewer is available or feasible.  Year 2000 Update: No change.,0,0,27.86714745,-82.35780285
160,City of Tampa Potable ASR Project - Rome Avenue Park Site,0,0,0,"$11,000,000.00","SWFWMD, Hillsborough River Basin Board, Northwest Basin Board",NA,0,0,27.86714745,-82.35780285
159,Tampa Water Resource Recovery Project,0,0,0,NA,NA,Revisions/update:  This is no longer a project,0,0,27.86714745,-82.35780285
158,South Tampa Area Reclaim Project (STAR),2001,0,0,"$21,000,000.00","Northwest Hillsborough River Basin Board, Hillsborough River Basin Board, EPA",The City of Tampa is also examining the use of some flow from the Howard F. Curren AWTP for irrigation in the STAR Project (South Tampa Area Reclaim Project).,1,1,28.019236,-82.21548
157,NA,0,0,0,NA,NA,NA,0,0,27.86714745,-82.35780285
156,NA,0,0,0,NA,NA,NA,0,0,27.86714745,-82.35780285
155,NA,0,0,0,NA,NA,NA,0,0,27.86714745,-82.35780285
154,Improve compliance with agricultural ground and surface water management plans,0,0,0,NA,NA,NA,0,0,27.86714745,-82.35780285
153,Promote urban compact development,0,0,0,NA,NA,"The City of Tampa will participate in the Conference, and will implement whatever recommendations it finds appropriate. Year 2000 Update: No Change. Year 2003 Update-attached description document.",0,0,27.86714745,-82.35780285
152,Require older properties being redeveloped to meet current stormwater treatment standards or provide,0,0,0,NA,NA,NA,0,0,27.86714745,-82.35780285
151,Reduce Impervious Paved Surfaces,0,0,0,NA,NA,2003 update - added to attached document,0,0,27.86714745,-82.35780285
150,Encourage local governments to adopt integrated pest management policies and use environmentally ben,0,0,0,NA,NA,NA,0,0,27.86714745,-82.35780285
149,Assist businesses in implementing site management practices to reduce stormwater runoff,0,0,0,NA,NULL,The City of Tampa will develop landscape guidelines to reduce runoff from commercial sites and make this information available to the development community. Year 2000 Update: No change. Text only.,1,1,27.86714745,-82.35780285
148,Continue support for Florida Yards & Neighborhoods and similar pollution prevention programs.,0,0,0,NA,NA,Text only.,0,0,28.019236,-82.21548
141,Anclote River Land Acquisition-2,0,0,2001,"$50,000.00",NA,NA,0,0,28.012172,-82.609611
140,Anclote River Land Acquisition-1,0,0,2001,"$46,500.00",NA,NA,0,0,28.012172,-82.609611
139,Wall Springs Land Acquisition-1,0,0,0,"$1,474,000.00",NA,NA,0,0,28.012172,-82.609611
136,Southwest Florida Regional Ambient Monitoring Program (RAMP),0,0,0,NA,NA,"The goal of the RAMP, is to provide bay-wide and inter-bay, monitoring strategies that will support the efforts by the Estuary Programs. Text only.",0,0,27.86714745,-82.35780285
134,Lake Tarpon Septic Tank Removal,2008,2012,0,"$2,510,000.00",Utility fees and assessments.,"Treatment efficiency - 100% per Eric 12/02. Need 
current load.",1,1,28.012172,-82.609611
133,North County Subdivision Reclaimed Water Systems,0,0,0,"$8,814,797.00",NA,"Design and construction of reclaimed water distribution systems to provide service to the residents of the subdivisions of Highland Lakes, Estates at Cobbs Landing, Alderman Ridge.",0,0,28.012172,-82.609611
130,North Gulf Beaches Reclaimed Water System,0,0,0,"$17,000,000.00",NA,"Design and construction of reclaimed water transmission and distribution systems to provide service to Indian Shores, Indian Rocks Beach, Belleair Beach and Belleair Shores.",0,0,27.826351,-82.752508
128,"Pinellas Park Reclaimed Water System, Phase IV",0,0,0,NA,City of Pinellas Park,This project represents a further phase of construction of reclaimed water infrastructure within the City of Pinellas Park as the city implements its reclaimed water program.,1,1,27.826351,-82.752508
127,Clearwater/Oldsmar Reclaimed Water Interconnect,2000,0,0,"$10,954,910.00",NA,The cities of Clearwater and Oldsmar will provide a combined total of 3.8 million gallons per day of reclaimed water produced at city water reclamation facilities.,0,1,28.012172,-82.609611
121,Mulberry Phosphate Investigative Task Force Member,0,0,0,NA,No additional costs.,No nitrogen reductions - text only.,0,0,27.86714745,-82.35780285
120,Active member of NMC,0,0,0,NA,No additional costs.,"No nitrogen reductions - text only.No revisions, EPCHCÃ¢â‚¬â„¢s commitment to the Consortium is ongoing.",0,0,27.86714745,-82.35780285
118,Monthly surface water quality monitoring,0,0,0,"$400,000.00",NA,No nitrogen reductions - text only.EPCHC continues to implement its monthly water quality monitoring program in Tampa Bay and its tributaries.,0,0,27.86714745,-82.35780285
116,Development and implementation of a City-wide plan for expansion of reclaimed water service,0,0,0,NA,Jointy City/SWFWMD,Clearwater is currently developing a city-wide plan for its reclaimed water system which will ultimately redirect 16.1 mgd of effluent currently entering Tampa Bay.,0,1,28.012172,-82.609611
113,Augmentation Of Reuse To Meet The Nitrogen Reduction Goals,0,2003,0,NA,Pinellas County,The augmentation of the system with alternate sources of water was recommended to allow the system to be expanded with additional connections to the system. Discontinued 2003.,0,0,27.826351,-82.752508
112,South Cross Bayou Reuse,1998,2006,0,"$264,000,000.00",Pinellas County,Wastewater reuse will be expanded to reduce contribution to Tampa Bay by implementing a program to provide reclaimed water in areas where alternative sources to potable water are not available.,0,1,27.826351,-82.752508
110,Lake Seminole Alum Injection/Pond Creation (Basin 2),2002,0,0,"$3,376,000.00","Pinellas County sales tax, SWFWMD. Total cost $3,376,000",Pond creation/alum injection. Year 2000 Update: no change in plans.,1,0,27.826351,-82.752508
109,Joe's Creek Pond Creation,0,2006,0,NA,Pinellas County sales tax.   PROJECT ON HOLD.  MAY NOT EVER DO (per Eric 12/02),Pond Creation (JoeÃ¢â‚¬â„¢s Creek Det Area #2); pond area 14.5 acres. Year 2000 Update: no change in plans.PROJECT ON HOLD.  MAY NOT EVER DO (per Eric 12/02),1,0,27.826351,-82.752508
97,Citrus Improved Management Of Irrigation And Fertilization,0,2006,0,NA,Agricultural Businesses. Estimated project cost  paid by grants and producers.,"An estimated 98% of the 24,000 acres of citrus in Manatee County is currently using micro-irrigation  Reduction efficiency supplied by Man. Cty.",1,0,27.59344,-82.675961
96,Row Crop Conversion To Micro-Irrigation,0,2006,0,NA,Agricultural businesses,"The potential acreage for drip has increased to approximately 20,000 acres.  Of that, an estimated 65% of 13,000 acres is now drip irrigated.  Reduction efficiency supplied by Man. Cty.",1,0,27.59344,-82.675961
95,Tampa Bay Estuarine System (Terra Ceia Bay) Land Acquisition,2001,0,0,"$7,500,000.00","SWFWMD and various grants, Total Project Cost $7.5 million",Acquisition of wetland and upland habitat within the Terra Ceia Bay Aquatic Preserve. Year 2000 Update: None - completed since 1995.,0,0,27.59344,-82.675961
93,Ordinance Restrictions For Landspreading Of Domestic And Citrus Wastewater Residuals,0,2006,0,NA,"Permit Fees, County ad valorem, haulers and landowners",strict regulations of transporting and landspreading domestic and citrus wastewater residuals for beneficial uses.  Reduction efficiency supplied by Man. Cty.,1,0,27.59344,-82.675961
90,Florida Yards And Neighborhoods Program,0,0,0,NA,"Grants, County ad valorum",Reduction efficiency supplied by Man. Cty.,1,0,27.59344,-82.675961
78,Urban Retrofit Projects,0,2006,0,"$120,000.00","Developers - Administrative expenses estimated at $50,000/yr.","The City requires redevelopment to retrofit an average of 6 to 7 acres of urban land use per year, including stormwater treatment for all retrofit acres. Treatment efficiency: (ERD Report). Year 2000 Update: Administrative expenses estimated at $50,000/yr",1,0,27.662673,-82.215645
74,Lake Tarpon Pond Creation (Basin 63),2007,2010,0,"$750,000.00","Pinellas County sales tax, possibly seek grant funding (SWFWMD).",Pond creation (This is one of the highest loading areas to Lake Tarpon.  Uncertain as yet as to whether there is sufficient room for a full pond - may require alum treatment). Year 2000 Update: Currently planned for initiation in 2003; completion in 2006.,1,1,28.012172,-82.609611
73,Lake Tarpon Pond Creation/Rehabilitation (Basin 23),2007,2010,0,"$625,000.00","Pinellas County sales tax, possibly seek grant funding (SWFWMD).","No land available to create a full pond, but may be possible to rehabilitate area for some treatment.  Either alum treatment or natural treatment in wetland.",1,1,28.012172,-82.609611
72,Long Branch Creek Pond Creation,0,2006,0,NA,Pinellas County sales tax.  PROJECT ON HOLD,Stormwater pond creation; pond area 35 acres. Year 2000 Update: No change in current plans.,1,0,28.012172,-82.609611
71,FY & N Concepts For County Buildings And Lands,0,0,0,NA,NA,Year 2000 Update: Update information pending. Insert document SW103ID71,0,0,27.826351,-82.752508
70,Florida Yards & Neighborhoods Program,2001,0,0,"$158,500.00",Funding secured thru 9/02. Renewal of grant expected.,A grant-funded citizen education and action program that teaches residents how to create a Florida-friendly yard that enhances the natural environment.,0,0,28.012172,-82.609611
69,FY & N Florida Schoolyard Program,0,0,0,NA,SWFWMD up to $10K annually,Public and private schools are notified annually of the School Garden Grant Program to create a Florida-friendly teaching garden.,0,0,28.012172,-82.609611
68,Pending Land Acquisitions,0,0,0,"$80,000,000.00","State Preservation 2000 funds,  Pinellas County. Partial funding secured. Total cost $80M",Update information pending calculation of loads from lands actually purchased within this time period.,0,0,28.012172,-82.609611
66,Lake Tarpon Pond Creation (Basin 6),0,0,0,NA,"Pinellas County sales tax, SWFWMD, Tarpon Springs, FDOT","Pond creation, alum treatment; pond size 2 acres with alum treatment and sediment traps. (Lake Tarpon Plan Task Report 3.2.5 by Coastal Environmental).",1,0,28.012172,-82.609611
60,Clearwater Mall Retrofit Project,0,1998,0,NA,"SWFWMD, City of Clearwater",Year 2000 Update: Delete - project determined to be not feasible.,1,0,28.012172,-82.609611
51,Stormwater Reinspection,0,2004,0,NA,City of Clearwater - Not Currently Implementing,Project on hold.,1,0,28.012172,-82.609611
47,Citrus Conversion To Microjet Irrigation,0,2006,0,NA,Agricultural Businesses,"Area treated=28,200 acres. Reduction efficiency supplied. Lead entity?",1,0,28.019236,-82.21548
46,Vegetable Crop Conversion To Micro-Irrigation,0,2006,0,NA,Agricultural businesses,"There were approximately 9000 acres of vegetables grown in Hillsborough County, with approximately 40% (3600) utilizing drip irrigation.  This has resulted in  water savings over more conventional systems and a decrease in fertilizer applied. Lead entity?",1,0,28.019236,-82.21548
45,Strawberry Crop Conversion To Micro-Irrigation,0,2006,0,NA,Agricultural Businesses,Area treated=5400 acres; reduction efficiency supplied; need lead entity -DEP or Manatee County?,1,0,28.019236,-82.21548
44,Plant City Reuse Program,1997,0,0,NA,"City of Plant City, SWFWMD","Plant City has now rerouted the majority of its effluent to CF Industries for process water, with a permitted discharge to East Canal (ultimately Blackwater Creek) year round.",1,1,28.017315,-82.125394
43,Whole Farm Planning,0,0,0,NA,NA,"Farmers participating in the program will implement state-of-the-art BMPs and meet all statutory standards, in return for a more efficient and palatable regulatory climate.",0,0,28.019236,-82.21548
42,Land Limited BMPs For Dairy Farms In Areas Of Urbanization Within The Hillsborough R. Watershed2,0,0,0,NA,"EPA 319 Grant, DEP, University of Florida and Maple Lane Dairy",Construction of a Vegetated Treatment System and Overland Flow System for Nutrient Removal at Maple Lane Dairy. Area treated=43 acres; reduction efficiency=needed.,1,0,28.019236,-82.21548
1072,Tampa Bay Water Regional Surface Water Treatment Plant,0,2009,2005,$0.00,NA,NA,1,0,28.019236,-82.21548
41,Land Limited BMPs For Dairy Farms In Areas Of Urbanization Within The Hillsborough R. Watershed,0,0,0,NA,"EPA 310 Grant, University of Florida, FDEP, Dairy farmers, Private manure entrepeneur","Demonstration of On-site, In-Vessel Dairy Manure Digestion. Area treated=120 acres; reduction efficiency=needed.",1,0,28.019236,-82.21548
1071,Tampa Bay Water Regional Surface Water Treatment Plant,0,2009,2004,$0.00,NA,NA,1,0,28.019236,-82.21548
1070,Tampa Bay Water Regional Surface Water Treatment Plant,0,2009,2004,$0.00,NA,NA,1,0,28.019236,-82.21548
1068,Hillsborough County Pet Waste Campaign,0,2009,2009,$0.00,NULL,"In order to develop a successful pet waste 
education program, the County desires to 
receive input from the public on their views 
and existing habits with their pets.",1,1,27.86714745,-82.35780285
1062,"City of Plant City, Reuse at CF Industries-Plant City Facility",0,0,0,"$17,000,000.00",NULL,"Upgrade of the City's Wastewater Treatment 
plant to meet FDEP Part III public access reuse 
standards and construction of a pipeline from 
treatment facility to CF Industries, Plant City 
complex.",1,1,28.019236,-82.21548
1061,Lakeland Methane to Energy project - Phase I,0,0,0,"$150,000.00",O&M,Offset energy production using fossil fuels with renewable (digester gas) fuel.,0,0,27.79,-82.442
1060,Lakeland Water to TECO,2008,0,0,$0.00,SWFWMD grant/TECO,"Remove present Lakeland discharge from Alafia 
River for utilization as cooling water at TECO Polk 
Power Station. 30-Year project.",1,1,28.019236,-82.21548
29,Reduction/Increases in Bulk Loading Rates (Florida Phosphate Council Members,0,2002,0,NA,NA,Discontinued since each fertilizer company submits their own projects. (per Bruce DeGrove 11/02),0,0,28.019236,-82.21548
1059,Lakeland Hi-Efficiency Burners,0,0,0,$0.00,Lakeland Electric,Reduction of atmospheric deposition of nitrogen by installation of high-efficiency burners at McIntosh Power Production site. The amount is quantified but the dispersion is under study.,0,0,27.79,-82.442
1058,Lakeland SCR Project,0,0,0,$0.00,Lakeland Electric,Reduction of atmospheric deposition of nitrogen by installation of  SCR equipment at McIntosh Power Production site. The anticipated amount is qualified but the dispersion is under study.,0,0,27.79,-82.442
